2310,142:0.02857142873108387 168:0.02857142873108387 206:0.02857142873108387 601:0.02857142873108387 631:0.02857142873108387 764:0.02857142873108387 791:0.02857142873108387 881:0.02857142873108387 900:0.02857142873108387 1049:0.02857142873108387 1206:0.02857142873108387 1244:0.02857142873108387 1335:0.02857142873108387 1445:0.02857142873108387 1559:0.02857142873108387 1620:0.02857142873108387 1623:0.02857142873108387 1842:0.02857142873108387 1892:0.02857142873108387 2412:0.02857142873108387 2525:0.02857142873108387 2544:0.02857142873108387 2565:0.02857142873108387 2576:0.02857142873108387 2618:0.02857142873108387 2657:0.02857142873108387 2676:0.02857142873108387 2786:0.02857142873108387 3184:0.02857142873108387 3288:0.02857142873108387 3472:0.02857142873108387 3481:0.02857142873108387 3567:0.02857142873108387 3605:0.02857142873108387 3640:0.02857142873108387
2311,102:0.027027027681469917 211:0.027027027681469917 244:0.027027027681469917 423:0.027027027681469917 553:0.027027027681469917 699:0.027027027681469917 719:0.027027027681469917 731:0.027027027681469917 739:0.027027027681469917 891:0.027027027681469917 935:0.027027027681469917 1048:0.027027027681469917 1213:0.027027027681469917 1446:0.027027027681469917 1566:0.027027027681469917 1834:0.027027027681469917 1859:0.027027027681469917 1935:0.027027027681469917 1981:0.027027027681469917 1987:0.027027027681469917 2228:0.027027027681469917 2301:0.027027027681469917 2323:0.027027027681469917 2426:0.027027027681469917 2443:0.027027027681469917 2525:0.027027027681469917 2573:0.027027027681469917 2692:0.027027027681469917 2751:0.027027027681469917 2927:0.027027027681469917 2990:0.027027027681469917 3103:0.027027027681469917 3254:0.027027027681469917 3378:0.027027027681469917 3493:0.027027027681469917 3548:0.027027027681469917 3579:0.027027027681469917
2312,18:0.029411764815449715 95:0.029411764815449715 166:0.029411764815449715 177:0.029411764815449715 196:0.029411764815449715 563:0.029411764815449715 600:0.029411764815449715 619:0.029411764815449715 685:0.029411764815449715 694:0.029411764815449715 805:0.029411764815449715 865:0.029411764815449715 1031:0.029411764815449715 1087:0.029411764815449715 1158:0.029411764815449715 1194:0.029411764815449715 1239:0.029411764815449715 1249:0.029411764815449715 1327:0.029411764815449715 1405:0.029411764815449715 1416:0.029411764815449715 1610:0.029411764815449715 1613:0.029411764815449715 1725:0.029411764815449715 1797:0.029411764815449715 1931:0.029411764815449715 2191:0.029411764815449715 2324:0.029411764815449715 2461:0.029411764815449715 2615:0.029411764815449715 3030:0.029411764815449715 3059:0.029411764815449715 3163:0.029411764815449715 3403:0.029411764815449715
2313,44:0.032258063554763794 177:0.032258063554763794 249:0.032258063554763794 617:0.032258063554763794 645:0.032258063554763794 685:0.032258063554763794 797:0.032258063554763794 1060:0.032258063554763794 1131:0.032258063554763794 1200:0.032258063554763794 1239:0.032258063554763794 1610:0.032258063554763794 1982:0.032258063554763794 2015:0.032258063554763794 2033:0.032258063554763794 2443:0.032258063554763794 2615:0.032258063554763794 2868:0.032258063554763794 2879:0.032258063554763794 2927:0.032258063554763794 2930:0.032258063554763794 3016:0.032258063554763794 3122:0.032258063554763794 3271:0.032258063554763794 3272:0.032258063554763794 3447:0.032258063554763794 3472:0.032258063554763794 3485:0.032258063554763794 3579:0.032258063554763794 3605:0.032258063554763794 3647:0.032258063554763794
2314,37:0.0357142873108387 65:0.0357142873108387 165:0.0357142873108387 168:0.0357142873108387 288:0.0357142873108387 591:0.0357142873108387 752:0.0357142873108387 764:0.0357142873108387 871:0.0357142873108387 986:0.0357142873108387 1282:0.0357142873108387 1634:0.0357142873108387 1733:0.0357142873108387 1799:0.0357142873108387 1842:0.0357142873108387 1921:0.0357142873108387 1936:0.0357142873108387 2081:0.0357142873108387 2230:0.0357142873108387 2291:0.0357142873108387 2327:0.0357142873108387 2553:0.0357142873108387 2576:0.0357142873108387 2683:0.0357142873108387 3138:0.0357142873108387 3205:0.0357142873108387 3429:0.0357142873108387 3599:0.0357142873108387
2315,1:0.03703703731298447 18:0.03703703731298447 65:0.03703703731298447 169:0.03703703731298447 177:0.03703703731298447 619:0.03703703731298447 620:0.03703703731298447 685:0.03703703731298447 729:0.03703703731298447 865:0.03703703731298447 917:0.03703703731298447 949:0.03703703731298447 1064:0.03703703731298447 1082:0.03703703731298447 1160:0.03703703731298447 1187:0.03703703731298447 1191:0.03703703731298447 1327:0.03703703731298447 1613:0.03703703731298447 2085:0.03703703731298447 2175:0.03703703731298447 2374:0.03703703731298447 2398:0.03703703731298447 2448:0.03703703731298447 2541:0.03703703731298447 2617:0.03703703731298447 3403:0.03703703731298447
2316,44:0.029411764815449715 65:0.029411764815449715 169:0.029411764815449715 197:0.029411764815449715 248:0.029411764815449715 565:0.029411764815449715 643:0.029411764815449715 660:0.029411764815449715 699:0.029411764815449715 808:0.029411764815449715 816:0.029411764815449715 865:0.029411764815449715 979:0.029411764815449715 1162:0.029411764815449715 1416:0.029411764815449715 1838:0.029411764815449715 1842:0.029411764815449715 2216:0.029411764815449715 2248:0.029411764815449715 2387:0.029411764815449715 2425:0.029411764815449715 2484:0.029411764815449715 2584:0.029411764815449715 2791:0.029411764815449715 2821:0.029411764815449715 2894:0.029411764815449715 3016:0.029411764815449715 3150:0.029411764815449715 3287:0.029411764815449715 3288:0.029411764815449715 3411:0.029411764815449715 3647:0.029411764815449715 3669:0.029411764815449715 3685:0.029411764815449715
2317,18:0.029411764815449715 87:0.029411764815449715 102:0.029411764815449715 131:0.029411764815449715 166:0.029411764815449715 601:0.029411764815449715 613:0.029411764815449715 739:0.029411764815449715 808:0.029411764815449715 944:0.029411764815449715 1038:0.029411764815449715 1054:0.029411764815449715 1172:0.029411764815449715 1269:0.029411764815449715 1276:0.029411764815449715 1488:0.029411764815449715 1545:0.029411764815449715 1706:0.029411764815449715 1738:0.029411764815449715 2150:0.029411764815449715 2344:0.029411764815449715 2374:0.029411764815449715 2531:0.029411764815449715 2563:0.029411764815449715 2568:0.029411764815449715 2977:0.029411764815449715 3004:0.029411764815449715 3122:0.029411764815449715 3145:0.029411764815449715 3403:0.029411764815449715 3487:0.029411764815449715 3501:0.029411764815449715 3554:0.029411764815449715 3614:0.029411764815449715
2318,75:0.03846153989434242 169:0.03846153989434242 206:0.03846153989434242 286:0.03846153989434242 327:0.03846153989434242 387:0.03846153989434242 539:0.03846153989434242 637:0.03846153989434242 762:0.03846153989434242 978:0.03846153989434242 980:0.03846153989434242 1611:0.03846153989434242 1613:0.03846153989434242 1737:0.03846153989434242 1982:0.03846153989434242 2060:0.03846153989434242 2123:0.03846153989434242 2143:0.03846153989434242 2172:0.03846153989434242 2173:0.03846153989434242 2399:0.03846153989434242 2429:0.03846153989434242 2431:0.03846153989434242 2483:0.03846153989434242 2539:0.03846153989434242 2570:0.03846153989434242
2319,18:0.02500000037252903 32:0.02500000037252903 41:0.02500000037252903 147:0.02500000037252903 369:0.02500000037252903 400:0.02500000037252903 581:0.02500000037252903 601:0.02500000037252903 816:0.02500000037252903 878:0.02500000037252903 993:0.02500000037252903 1029:0.02500000037252903 1070:0.02500000037252903 1191:0.02500000037252903 1555:0.02500000037252903 1623:0.02500000037252903 1635:0.02500000037252903 1719:0.02500000037252903 1725:0.02500000037252903 2245:0.02500000037252903 2343:0.02500000037252903 2460:0.02500000037252903 2475:0.02500000037252903 2521:0.02500000037252903 2538:0.02500000037252903 2539:0.02500000037252903 2568:0.02500000037252903 2641:0.02500000037252903 2741:0.02500000037252903 2750:0.02500000037252903 2752:0.02500000037252903 2819:0.02500000037252903 2963:0.02500000037252903 3050:0.02500000037252903 3055:0.02500000037252903 3175:0.02500000037252903 3324:0.02500000037252903 3334:0.02500000037252903 3345:0.02500000037252903 3403:0.02500000037252903
2320,32:0.025641025975346565 46:0.025641025975346565 87:0.025641025975346565 222:0.025641025975346565 278:0.025641025975346565 336:0.025641025975346565 553:0.025641025975346565 601:0.025641025975346565 624:0.025641025975346565 729:0.025641025975346565 846:0.025641025975346565 867:0.025641025975346565 1038:0.025641025975346565 1356:0.025641025975346565 1422:0.025641025975346565 1624:0.025641025975346565 1740:0.025641025975346565 1984:0.025641025975346565 2108:0.025641025975346565 2239:0.025641025975346565 2429:0.025641025975346565 2443:0.025641025975346565 2459:0.025641025975346565 2498:0.025641025975346565 2568:0.025641025975346565 2574:0.025641025975346565 2581:0.025641025975346565 2604:0.025641025975346565 2641:0.025641025975346565 2686:0.025641025975346565 2741:0.025641025975346565 2745:0.025641025975346565 2927:0.025641025975346565 2965:0.025641025975346565 3068:0.025641025975346565 3112:0.025641025975346565 3122:0.025641025975346565 3321:0.025641025975346565 3540:0.025641025975346565
2321,22:0.0416666679084301 125:0.0416666679084301 222:0.0416666679084301 278:0.0416666679084301 345:0.0416666679084301 553:0.0416666679084301 614:0.0416666679084301 846:0.0416666679084301 867:0.0416666679084301 1291:0.0416666679084301 1565:0.0416666679084301 1864:0.0416666679084301 1905:0.0416666679084301 2239:0.0416666679084301 2399:0.0416666679084301 2429:0.0416666679084301 2498:0.0416666679084301 2597:0.0416666679084301 2741:0.0416666679084301 2745:0.0416666679084301 2858:0.0416666679084301 3112:0.0416666679084301 3129:0.0416666679084301 3647:0.0416666679084301
2322,22:0.03030303120613098 46:0.03030303120613098 168:0.03030303120613098 222:0.03030303120613098 278:0.03030303120613098 336:0.03030303120613098 527:0.03030303120613098 553:0.03030303120613098 729:0.03030303120613098 846:0.03030303120613098 867:0.03030303120613098 1356:0.03030303120613098 1624:0.03030303120613098 1864:0.03030303120613098 1905:0.03030303120613098 2057:0.03030303120613098 2239:0.03030303120613098 2443:0.03030303120613098 2492:0.03030303120613098 2498:0.03030303120613098 2565:0.03030303120613098 2574:0.03030303120613098 2581:0.03030303120613098 2597:0.03030303120613098 2604:0.03030303120613098 2686:0.03030303120613098 2741:0.03030303120613098 2927:0.03030303120613098 3024:0.03030303120613098 3068:0.03030303120613098 3112:0.03030303120613098 3501:0.03030303120613098 3605:0.03030303120613098
2323,18:0.029411764815449715 37:0.029411764815449715 161:0.029411764815449715 168:0.029411764815449715 258:0.029411764815449715 280:0.029411764815449715 559:0.029411764815449715 589:0.029411764815449715 598:0.029411764815449715 749:0.029411764815449715 917:0.029411764815449715 1049:0.029411764815449715 1064:0.029411764815449715 1244:0.029411764815449715 1354:0.029411764815449715 1564:0.029411764815449715 1566:0.029411764815449715 1682:0.029411764815449715 1842:0.029411764815449715 2057:0.029411764815449715 2060:0.029411764815449715 2230:0.029411764815449715 2448:0.029411764815449715 2615:0.029411764815449715 2661:0.029411764815449715 2676:0.029411764815449715 2734:0.029411764815449715 2930:0.029411764815449715 3112:0.029411764815449715 3403:0.029411764815449715 3579:0.029411764815449715 3606:0.029411764815449715 3636:0.029411764815449715 3664:0.029411764815449715
2324,41:0.03030303120613098 179:0.03030303120613098 208:0.03030303120613098 510:0.03030303120613098 528:0.03030303120613098 540:0.03030303120613098 749:0.03030303120613098 878:0.03030303120613098 1008:0.03030303120613098 1158:0.03030303120613098 1439:0.03030303120613098 1463:0.03030303120613098 1559:0.03030303120613098 1635:0.03030303120613098 1675:0.03030303120613098 1846:0.03030303120613098 1868:0.03030303120613098 1987:0.03030303120613098 2036:0.03030303120613098 2085:0.03030303120613098 2087:0.03030303120613098 2208:0.03030303120613098 2377:0.03030303120613098 2395:0.03030303120613098 2563:0.03030303120613098 2752:0.03030303120613098 2974:0.03030303120613098 3126:0.03030303120613098 3154:0.03030303120613098 3213:0.03030303120613098 3257:0.03030303120613098 3510:0.03030303120613098 3614:0.03030303120613098
2325,36:0.02777777798473835 96:0.02777777798473835 206:0.02777777798473835 221:0.02777777798473835 249:0.02777777798473835 382:0.02777777798473835 412:0.02777777798473835 553:0.02777777798473835 559:0.02777777798473835 624:0.02777777798473835 964:0.02777777798473835 1066:0.02777777798473835 1184:0.02777777798473835 1230:0.02777777798473835 1239:0.02777777798473835 1565:0.02777777798473835 1931:0.02777777798473835 2290:0.02777777798473835 2310:0.02777777798473835 2323:0.02777777798473835 2403:0.02777777798473835 2484:0.02777777798473835 2494:0.02777777798473835 2573:0.02777777798473835 2615:0.02777777798473835 2733:0.02777777798473835 2791:0.02777777798473835 2901:0.02777777798473835 2927:0.02777777798473835 2988:0.02777777798473835 3228:0.02777777798473835 3269:0.02777777798473835 3333:0.02777777798473835 3348:0.02777777798473835 3429:0.02777777798473835 3472:0.02777777798473835
2326,130:0.03125 131:0.03125 168:0.03125 237:0.03125 280:0.03125 286:0.03125 306:0.03125 433:0.03125 579:0.03125 601:0.03125 637:0.03125 678:0.03125 805:0.03125 812:0.03125 865:0.03125 917:0.03125 1262:0.03125 1555:0.03125 1565:0.03125 1610:0.03125 1619:0.03125 1749:0.03125 2374:0.03125 2388:0.03125 2515:0.03125 2568:0.03125 2819:0.03125 2821:0.03125 2829:0.03125 2851:0.03125 3288:0.03125 3425:0.03125
2327,65:0.03030303120613098 123:0.03030303120613098 133:0.03030303120613098 200:0.03030303120613098 229:0.03030303120613098 245:0.03030303120613098 247:0.03030303120613098 553:0.03030303120613098 601:0.03030303120613098 936:0.03030303120613098 964:0.03030303120613098 1250:0.03030303120613098 1317:0.03030303120613098 1487:0.03030303120613098 1532:0.03030303120613098 1582:0.03030303120613098 1613:0.03030303120613098 1623:0.03030303120613098 1624:0.03030303120613098 1699:0.03030303120613098 1721:0.03030303120613098 2011:0.03030303120613098 2143:0.03030303120613098 2302:0.03030303120613098 2385:0.03030303120613098 2547:0.03030303120613098 2565:0.03030303120613098 2594:0.03030303120613098 2741:0.03030303120613098 2884:0.03030303120613098 2927:0.03030303120613098 2977:0.03030303120613098 3126:0.03030303120613098
2328,253:0.03703703731298447 302:0.03703703731298447 592:0.03703703731298447 628:0.03703703731298447 636:0.03703703731298447 752:0.03703703731298447 806:0.03703703731298447 895:0.03703703731298447 1089:0.03703703731298447 1213:0.03703703731298447 1377:0.03703703731298447 1588:0.03703703731298447 1596:0.03703703731298447 1641:0.03703703731298447 1795:0.03703703731298447 1842:0.03703703731298447 1936:0.03703703731298447 2240:0.03703703731298447 2539:0.03703703731298447 2604:0.03703703731298447 2641:0.03703703731298447 2652:0.03703703731298447 2752:0.03703703731298447 2902:0.03703703731298447 3025:0.03703703731298447 3429:0.03703703731298447 3553:0.03703703731298447
2329,170:0.03333333507180214 197:0.03333333507180214 206:0.03333333507180214 596:0.03333333507180214 752:0.03333333507180214 791:0.03333333507180214 806:0.03333333507180214 881:0.03333333507180214 1130:0.03333333507180214 1191:0.03333333507180214 1377:0.03333333507180214 1588:0.03333333507180214 1707:0.03333333507180214 1733:0.03333333507180214 1936:0.03333333507180214 1963:0.03333333507180214 2298:0.03333333507180214 2327:0.03333333507180214 2530:0.03333333507180214 2539:0.03333333507180214 2583:0.03333333507180214 2604:0.03333333507180214 2636:0.03333333507180214 2652:0.03333333507180214 2683:0.03333333507180214 2719:0.03333333507180214 2791:0.03333333507180214 3039:0.03333333507180214 3429:0.03333333507180214 3553:0.03333333507180214
2330,65:0.029411764815449715 138:0.029411764815449715 461:0.029411764815449715 511:0.029411764815449715 552:0.029411764815449715 591:0.029411764815449715 729:0.029411764815449715 731:0.029411764815449715 804:0.029411764815449715 852:0.029411764815449715 865:0.029411764815449715 982:0.029411764815449715 1569:0.029411764815449715 1593:0.029411764815449715 1611:0.029411764815449715 1733:0.029411764815449715 1760:0.029411764815449715 1797:0.029411764815449715 1868:0.029411764815449715 2081:0.029411764815449715 2111:0.029411764815449715 2290:0.029411764815449715 2388:0.029411764815449715 2460:0.029411764815449715 2510:0.029411764815449715 2515:0.029411764815449715 2520:0.029411764815449715 2585:0.029411764815449715 2609:0.029411764815449715 2836:0.029411764815449715 2851:0.029411764815449715 3108:0.029411764815449715 3136:0.029411764815449715 3230:0.029411764815449715
2331,29:0.0357142873108387 53:0.0357142873108387 75:0.0357142873108387 102:0.0357142873108387 168:0.0357142873108387 249:0.0357142873108387 510:0.0357142873108387 854:0.0357142873108387 1034:0.0357142873108387 1060:0.0357142873108387 1070:0.0357142873108387 1082:0.0357142873108387 1555:0.0357142873108387 1673:0.0357142873108387 1767:0.0357142873108387 1831:0.0357142873108387 2024:0.0357142873108387 2123:0.0357142873108387 2144:0.0357142873108387 2241:0.0357142873108387 2254:0.0357142873108387 2429:0.0357142873108387 2436:0.0357142873108387 2539:0.0357142873108387 2570:0.0357142873108387 3161:0.0357142873108387 3308:0.0357142873108387 3454:0.0357142873108387
2332,37:0.02380952425301075 201:0.02380952425301075 300:0.02380952425301075 460:0.02380952425301075 464:0.02380952425301075 532:0.02380952425301075 533:0.02380952425301075 539:0.02380952425301075 636:0.02380952425301075 805:0.02380952425301075 808:0.02380952425301075 865:0.02380952425301075 944:0.02380952425301075 1131:0.02380952425301075 1303:0.02380952425301075 1378:0.02380952425301075 1386:0.02380952425301075 1430:0.02380952425301075 1525:0.02380952425301075 1559:0.02380952425301075 1781:0.02380952425301075 1826:0.02380952425301075 1927:0.02380952425301075 1976:0.02380952425301075 1995:0.02380952425301075 2093:0.02380952425301075 2137:0.02380952425301075 2186:0.02380952425301075 2431:0.02380952425301075 2448:0.02380952425301075 2470:0.02380952425301075 2539:0.02380952425301075 2741:0.02380952425301075 2785:0.02380952425301075 2786:0.02380952425301075 3012:0.02380952425301075 3058:0.02380952425301075 3110:0.02380952425301075 3223:0.02380952425301075 3511:0.02380952425301075 3514:0.02380952425301075 3647:0.02380952425301075
2333,16:0.029411764815449715 88:0.029411764815449715 131:0.029411764815449715 168:0.029411764815449715 237:0.029411764815449715 455:0.029411764815449715 554:0.029411764815449715 600:0.029411764815449715 729:0.029411764815449715 731:0.029411764815449715 816:0.029411764815449715 876:0.029411764815449715 1041:0.029411764815449715 1304:0.029411764815449715 1546:0.029411764815449715 1569:0.029411764815449715 1630:0.029411764815449715 2143:0.029411764815449715 2273:0.029411764815449715 2298:0.029411764815449715 2342:0.029411764815449715 2344:0.029411764815449715 2436:0.029411764815449715 2490:0.029411764815449715 2539:0.029411764815449715 2565:0.029411764815449715 2599:0.029411764815449715 2618:0.029411764815449715 2660:0.029411764815449715 2705:0.029411764815449715 2867:0.029411764815449715 3163:0.029411764815449715 3189:0.029411764815449715 3467:0.029411764815449715
2334,52:0.02777777798473835 168:0.02777777798473835 380:0.02777777798473835 455:0.02777777798473835 551:0.02777777798473835 570:0.02777777798473835 582:0.02777777798473835 731:0.02777777798473835 747:0.02777777798473835 811:0.02777777798473835 876:0.02777777798473835 1041:0.02777777798473835 1089:0.02777777798473835 1213:0.02777777798473835 1304:0.02777777798473835 1569:0.02777777798473835 1634:0.02777777798473835 1694:0.02777777798473835 1868:0.02777777798473835 1984:0.02777777798473835 2185:0.02777777798473835 2273:0.02777777798473835 2298:0.02777777798473835 2308:0.02777777798473835 2326:0.02777777798473835 2332:0.02777777798473835 2342:0.02777777798473835 2395:0.02777777798473835 2442:0.02777777798473835 2539:0.02777777798473835 2618:0.02777777798473835 2995:0.02777777798473835 3111:0.02777777798473835 3424:0.02777777798473835 3515:0.02777777798473835 3644:0.02777777798473835
2335,29:0.025641025975346565 44:0.025641025975346565 65:0.025641025975346565 165:0.025641025975346565 177:0.025641025975346565 280:0.025641025975346565 342:0.025641025975346565 370:0.025641025975346565 540:0.025641025975346565 601:0.025641025975346565 686:0.025641025975346565 865:0.025641025975346565 912:0.025641025975346565 1110:0.025641025975346565 1122:0.025641025975346565 1206:0.025641025975346565 1244:0.025641025975346565 1399:0.025641025975346565 1499:0.025641025975346565 1623:0.025641025975346565 1738:0.025641025975346565 1821:0.025641025975346565 2185:0.025641025975346565 2266:0.025641025975346565 2305:0.025641025975346565 2312:0.025641025975346565 2442:0.025641025975346565 2445:0.025641025975346565 2460:0.025641025975346565 2594:0.025641025975346565 2726:0.025641025975346565 2787:0.025641025975346565 2841:0.025641025975346565 3016:0.025641025975346565 3048:0.025641025975346565 3225:0.025641025975346565 3268:0.025641025975346565 3305:0.025641025975346565 3467:0.025641025975346565
2336,131:0.03703703731298447 165:0.03703703731298447 166:0.03703703731298447 210:0.03703703731298447 245:0.03703703731298447 249:0.03703703731298447 789:0.03703703731298447 964:0.03703703731298447 1093:0.03703703731298447 1210:0.03703703731298447 1338:0.03703703731298447 1426:0.03703703731298447 1515:0.03703703731298447 1565:0.03703703731298447 1652:0.03703703731298447 1831:0.03703703731298447 1868:0.03703703731298447 1918:0.03703703731298447 1968:0.03703703731298447 2143:0.03703703731298447 2497:0.03703703731298447 2752:0.03703703731298447 2919:0.03703703731298447 3165:0.03703703731298447 3213:0.03703703731298447 3230:0.03703703731298447 3258:0.03703703731298447
2337,29:0.03999999910593033 168:0.03999999910593033 169:0.03999999910593033 206:0.03999999910593033 237:0.03999999910593033 247:0.03999999910593033 476:0.03999999910593033 546:0.03999999910593033 615:0.03999999910593033 865:0.03999999910593033 921:0.03999999910593033 975:0.03999999910593033 1011:0.03999999910593033 1303:0.03999999910593033 1596:0.03999999910593033 1611:0.03999999910593033 1982:0.03999999910593033 2298:0.03999999910593033 2376:0.03999999910593033 2504:0.03999999910593033 2539:0.03999999910593033 2568:0.03999999910593033 2786:0.03999999910593033 2900:0.03999999910593033 3213:0.03999999910593033
2338,99:0.03125 110:0.03125 333:0.03125 493:0.03125 542:0.03125 771:0.03125 917:0.03125 920:0.03125 944:0.03125 1014:0.03125 1274:0.03125 1397:0.03125 1634:0.03125 1641:0.03125 1755:0.03125 1797:0.03125 1808:0.03125 1922:0.03125 1936:0.03125 2168:0.03125 2231:0.03125 2232:0.03125 2278:0.03125 2335:0.03125 2434:0.03125 2576:0.03125 2610:0.03125 2735:0.03125 2818:0.03125 2879:0.03125 3086:0.03125 3462:0.03125
2339,61:0.029411764815449715 65:0.029411764815449715 130:0.029411764815449715 168:0.029411764815449715 186:0.029411764815449715 249:0.029411764815449715 503:0.029411764815449715 752:0.029411764815449715 753:0.029411764815449715 816:0.029411764815449715 975:0.029411764815449715 1095:0.029411764815449715 1201:0.029411764815449715 1216:0.029411764815449715 1613:0.029411764815449715 1936:0.029411764815449715 1966:0.029411764815449715 2143:0.029411764815449715 2185:0.029411764815449715 2186:0.029411764815449715 2237:0.029411764815449715 2290:0.029411764815449715 2338:0.029411764815449715 2387:0.029411764815449715 2563:0.029411764815449715 2600:0.029411764815449715 2733:0.029411764815449715 2791:0.029411764815449715 2827:0.029411764815449715 2849:0.029411764815449715 3144:0.029411764815449715 3232:0.029411764815449715 3309:0.029411764815449715 3429:0.029411764815449715
2340,9:0.0357142873108387 18:0.0357142873108387 613:0.0357142873108387 822:0.0357142873108387 944:0.0357142873108387 1025:0.0357142873108387 1089:0.0357142873108387 1195:0.0357142873108387 1563:0.0357142873108387 1634:0.0357142873108387 1734:0.0357142873108387 1753:0.0357142873108387 1797:0.0357142873108387 1883:0.0357142873108387 1936:0.0357142873108387 2085:0.0357142873108387 2451:0.0357142873108387 2576:0.0357142873108387 2604:0.0357142873108387 2725:0.0357142873108387 2735:0.0357142873108387 3058:0.0357142873108387 3179:0.0357142873108387 3230:0.0357142873108387 3268:0.0357142873108387 3377:0.0357142873108387 3462:0.0357142873108387 3527:0.0357142873108387
2341,168:0.027027027681469917 253:0.027027027681469917 294:0.027027027681469917 299:0.027027027681469917 380:0.027027027681469917 507:0.027027027681469917 601:0.027027027681469917 657:0.027027027681469917 729:0.027027027681469917 731:0.027027027681469917 881:0.027027027681469917 1089:0.027027027681469917 1159:0.027027027681469917 1611:0.027027027681469917 1623:0.027027027681469917 1738:0.027027027681469917 1795:0.027027027681469917 1901:0.027027027681469917 1981:0.027027027681469917 1984:0.027027027681469917 1987:0.027027027681469917 2188:0.027027027681469917 2298:0.027027027681469917 2310:0.027027027681469917 2412:0.027027027681469917 2443:0.027027027681469917 2519:0.027027027681469917 2570:0.027027027681469917 2641:0.027027027681469917 2718:0.027027027681469917 2723:0.027027027681469917 2869:0.027027027681469917 3047:0.027027027681469917 3092:0.027027027681469917 3136:0.027027027681469917 3492:0.027027027681469917 3640:0.027027027681469917
2342,69:0.0357142873108387 179:0.0357142873108387 211:0.0357142873108387 251:0.0357142873108387 546:0.0357142873108387 661:0.0357142873108387 801:0.0357142873108387 1059:0.0357142873108387 1060:0.0357142873108387 1241:0.0357142873108387 1302:0.0357142873108387 1555:0.0357142873108387 2048:0.0357142873108387 2091:0.0357142873108387 2109:0.0357142873108387 2298:0.0357142873108387 2563:0.0357142873108387 2618:0.0357142873108387 2641:0.0357142873108387 3039:0.0357142873108387 3235:0.0357142873108387 3358:0.0357142873108387 3393:0.0357142873108387 3466:0.0357142873108387 3492:0.0357142873108387 3504:0.0357142873108387 3585:0.0357142873108387 3693:0.0357142873108387
2343,168:0.032258063554763794 443:0.032258063554763794 570:0.032258063554763794 582:0.032258063554763794 590:0.032258063554763794 672:0.032258063554763794 736:0.032258063554763794 756:0.032258063554763794 808:0.032258063554763794 878:0.032258063554763794 951:0.032258063554763794 1011:0.032258063554763794 1048:0.032258063554763794 1386:0.032258063554763794 1565:0.032258063554763794 1610:0.032258063554763794 1618:0.032258063554763794 1779:0.032258063554763794 2338:0.032258063554763794 2433:0.032258063554763794 2520:0.032258063554763794 2679:0.032258063554763794 2726:0.032258063554763794 2750:0.032258063554763794 2768:0.032258063554763794 3288:0.032258063554763794 3472:0.032258063554763794 3506:0.032258063554763794 3535:0.032258063554763794 3541:0.032258063554763794 3558:0.032258063554763794
2344,169:0.0357142873108387 200:0.0357142873108387 206:0.0357142873108387 237:0.0357142873108387 272:0.0357142873108387 368:0.0357142873108387 459:0.0357142873108387 546:0.0357142873108387 637:0.0357142873108387 643:0.0357142873108387 806:0.0357142873108387 808:0.0357142873108387 1274:0.0357142873108387 1546:0.0357142873108387 1613:0.0357142873108387 1644:0.0357142873108387 1663:0.0357142873108387 1851:0.0357142873108387 2421:0.0357142873108387 2580:0.0357142873108387 2614:0.0357142873108387 2618:0.0357142873108387 2741:0.0357142873108387 2786:0.0357142873108387 3014:0.0357142873108387 3223:0.0357142873108387 3482:0.0357142873108387 3671:0.0357142873108387
2345,43:0.029411764815449715 65:0.029411764815449715 75:0.029411764815449715 166:0.029411764815449715 177:0.029411764815449715 200:0.029411764815449715 247:0.029411764815449715 370:0.029411764815449715 380:0.029411764815449715 546:0.029411764815449715 553:0.029411764815449715 565:0.029411764815449715 643:0.029411764815449715 739:0.029411764815449715 816:0.029411764815449715 865:0.029411764815449715 878:0.029411764815449715 888:0.029411764815449715 951:0.029411764815449715 1213:0.029411764815449715 1613:0.029411764815449715 1623:0.029411764815449715 1689:0.029411764815449715 1733:0.029411764815449715 1982:0.029411764815449715 2002:0.029411764815449715 2024:0.029411764815449715 2290:0.029411764815449715 2615:0.029411764815449715 2927:0.029411764815449715 3016:0.029411764815449715 3065:0.029411764815449715 3554:0.029411764815449715 3671:0.029411764815449715
2346,65:0.03999999910593033 532:0.03999999910593033 565:0.03999999910593033 591:0.03999999910593033 772:0.03999999910593033 1064:0.03999999910593033 1105:0.03999999910593033 1154:0.03999999910593033 1620:0.03999999910593033 1625:0.03999999910593033 1795:0.03999999910593033 1932:0.03999999910593033 2031:0.03999999910593033 2079:0.03999999910593033 2230:0.03999999910593033 2324:0.03999999910593033 2335:0.03999999910593033 2604:0.03999999910593033 2615:0.03999999910593033 2739:0.03999999910593033 2763:0.03999999910593033 2927:0.03999999910593033 3047:0.03999999910593033 3252:0.03999999910593033 3481:0.03999999910593033
